"Trial"	"Subject"	"StartPosition"	"EndPosition"	"DistToTarget"	"DistMoved"	"PressTime"	"AbsError"	"Error"	"Condition"	"Phase"	"Puck"	"Mass"
68	"RO10CH"	3.724605	4.90853461200001	1.275395	1.18392961200001	0.4800001	0.0914653879999943	-0.0914653879999943	2	3	"FiveRings"	1.5
69	"RO10CH"	1.646402	5.61100729999996	3.353598	3.96460529999996	0.8799997	0.611007299999961	0.611007299999961	2	3	"FiveRings"	1.5
70	"RO10CH"	3.03734	4.64692511999998	1.96266	1.60958511999998	0.56	0.353074880000015	-0.353074880000015	2	3	"FiveRings"	1.5
71	"RO10CH"	3.78655	5.07077963200001	1.21345	1.28422963200001	0.5000001	0.070779632000006	0.070779632000006	2	3	"FiveRings"	1.5
72	"RO10CH"	1.567024	7.53359199999994	3.432976	5.96656799999994	1.08	2.53359199999994	2.53359199999994	2	3	"FiveRings"	1.5
73	"RO10CH"	0.2603784	9.16751755999991	4.7396216	8.90713915999991	1.319999	4.16751755999991	4.16751755999991	2	3	"FiveRings"	1.5
74	"RO10CH"	2.846341	4.45592611999998	2.153659	1.60958511999999	0.56	0.544073880000015	-0.544073880000015	2	3	"FiveRings"	1.5
75	"RO10CH"	3.759333	4.754890572	1.240667	0.995557572000004	0.4400001	0.245109427999996	-0.245109427999996	2	3	"FiveRings"	1.5
76	"RO10CH"	3.764127	5.26118411999999	1.235873	1.49705711999999	0.54	0.261184119999985	0.261184119999985	2	3	"FiveRings"	1.5
77	"RO10CH"	3.161855	5.39525016399998	1.838145	2.23339516399998	0.6599999	0.395250163999978	0.395250163999978	2	3	"FiveRings"	1.5
78	"RO10CH"	0.4246321	11.9225218999999	4.5753679	11.4978897999999	1.499999	6.92252189999989	6.92252189999989	2	3	"FiveRings"	1.5
79	"RO10CH"	0.7488823	7.63039685999993	4.2511177	6.88151455999993	1.159999	2.63039685999993	2.63039685999993	2	3	"FiveRings"	1.5
80	"RO10CH"	3.273346	5.78481552399998	1.726654	2.51146952399998	0.6999999	0.784815523999976	0.784815523999976	2	3	"FiveRings"	1.5
81	"RO10CH"	1.477055	6.19351667999996	3.522945	4.71646167999996	0.9599996	1.19351667999996	1.19351667999996	2	3	"FiveRings"	1.5
82	"RO10CH"	0.1336341	8.50989605999992	4.8663659	8.37626195999992	1.279999	3.50989605999992	3.50989605999992	2	3	"FiveRings"	1.5
83	"RO10CH"	3.181406	5.55180034399998	1.818594	2.37039434399998	0.6799999	0.551800343999977	0.551800343999977	2	3	"FiveRings"	1.5
84	"RO10CH"	2.644425	4.74489698399998	2.355575	2.10047198399998	0.6399999	0.255103016000021	-0.255103016000021	2	3	"FiveRings"	1.5
85	"RO10CH"	0.3007092	9.75502955999991	4.6992908	9.45432035999991	1.359999	4.75502955999991	4.75502955999991	2	3	"FiveRings"	1.5
86	"RO10CH"	1.006994	5.15344963999996	3.993006	4.14645563999996	0.8999997	0.153449639999959	0.153449639999959	2	3	"FiveRings"	1.5
87	"RO10CH"	3.045901	5.55737052399997	1.954099	2.51146952399997	0.6999999	0.557370523999975	0.557370523999975	2	3	"FiveRings"	1.5
88	"RO10CH"	1.572529	5.90491097999996	3.427471	4.33238197999996	0.9199997	0.904910979999958	0.904910979999958	2	3	"FiveRings"	1.5
89	"RO10CH"	0.1377978	16.3222258799998	4.8622022	16.1844280799998	1.779999	11.3222258799998	11.3222258799998	2	3	"FiveRings"	1.5
90	"RO10CH"	3.997583	4.66534844	1.002417	0.667765440000003	0.36	0.334651559999997	-0.334651559999997	2	3	"FiveRings"	1.5
91	"RO10CH"	0.5479193	10.8535814599999	4.4520807	10.3056621599999	1.419999	5.8535814599999	5.8535814599999	2	3	"FiveRings"	1.5
92	"RO10CH"	0.817101	9.19336295999992	4.182899	8.37626195999992	1.279999	4.19336295999992	4.19336295999992	2	3	"FiveRings"	1.5
93	"RO10CH"	0.1795282	10.4851903599999	4.8204718	10.3056621599999	1.419999	5.4851903599999	5.4851903599999	2	3	"FiveRings"	1.5
94	"RO10CH"	0.3679514	5.28256739999995	4.6320486	4.91461599999995	0.9799996	0.282567399999951	0.282567399999951	2	3	"FiveRings"	1.5
95	"RO10CH"	3.575632	4.24339744	1.424368	0.667765440000003	0.36	0.756602559999997	-0.756602559999997	2	3	"FiveRings"	1.5
96	"RO10CH"	0.9029193	5.42530265999995	4.0970807	4.52238335999995	0.9399996	0.425302659999954	0.425302659999954	2	3	"FiveRings"	1.5
97	"RO10CH"	0.6450496	4.79150523999996	4.3549504	4.14645563999996	0.8999997	0.208494760000041	-0.208494760000041	2	3	"FiveRings"	1.5
98	"RO10CH"	1.698577	3.93197216399998	3.301423	2.23339516399998	0.6599999	1.06802783600002	-1.06802783600002	2	3	"FiveRings"	1.5
99	"RO10CH"	3.064174	4.91104311999998	1.935826	1.84686911999998	0.6	0.0889568800000182	-0.0889568800000182	2	3	"FiveRings"	1.5
100	"RO10CH"	0.4049635	6.37153149999994	4.5950365	5.96656799999994	1.08	1.37153149999994	1.37153149999994	2	3	"FiveRings"	1.5
1	"EL30RT"	0.4149027	6.38147069999994	4.5850973	5.96656799999994	1.08	1.38147069999994	1.38147069999994	2	3	"FiveRings"	1.5
2	"EL30RT"	2.755328	8.07848479999995	2.244672	5.32315679999995	1.02	3.07848479999995	3.07848479999995	2	3	"FiveRings"	1.5
3	"EL30RT"	1.796576	6.31895935999995	3.203424	4.52238335999995	0.9399996	1.31895935999995	1.31895935999995	2	3	"FiveRings"	1.5
4	"EL30RT"	1.905498	8.32139319999994	3.094502	6.41589519999994	1.12	3.32139319999994	3.32139319999994	2	3	"FiveRings"	1.5
5	"EL30RT"	2.878077	6.32159276799997	2.121923	3.44351576799997	0.8199998	1.32159276799997	1.32159276799997	2	3	"FiveRings"	1.5
6	"EL30RT"	1.921936	7.88850399999994	3.078064	5.96656799999994	1.08	2.88850399999994	2.88850399999994	2	3	"FiveRings"	1.5
7	"EL30RT"	2.681096	9.32776879999993	2.318904	6.64667279999993	1.14	4.32776879999993	4.32776879999993	2	3	"FiveRings"	1.5
8	"EL30RT"	3.092302	5.74892196799997	1.907698	2.65661996799997	0.7199998	0.748921967999975	0.748921967999975	2	3	"FiveRings"	1.5
9	"EL30RT"	3.480962	4.66489161200001	1.519038	1.183929612	0.4800001	0.335108387999995	-0.335108387999995	2	3	"FiveRings"	1.5
10	"EL30RT"	1.196594	9.31353135999992	3.803406	8.11693735999992	1.259999	4.31353135999992	4.31353135999992	2	3	"FiveRings"	1.5
11	"EL30RT"	1.009896	12.5077857999999	3.990104	11.4978897999999	1.499999	7.50778579999989	7.50778579999989	2	3	"FiveRings"	1.5
12	"EL30RT"	0.5281658	14.2694141999999	4.4718342	13.7412483999999	1.639999	9.26941419999987	9.26941419999987	2	3	"FiveRings"	1.5
13	"EL30RT"	2.768993	7.68360899999995	2.231007	4.91461599999995	0.9799996	2.68360899999995	2.68360899999995	2	3	"FiveRings"	1.5
14	"EL30RT"	0.6295934	7.27626619999993	4.3704066	6.64667279999993	1.14	2.27626619999993	2.27626619999993	2	3	"FiveRings"	1.5
15	"EL30RT"	1.917636	8.33353119999994	3.082364	6.41589519999994	1.12	3.33353119999994	3.33353119999994	2	3	"FiveRings"	1.5
16	"EL30RT"	3.499992	5.22618111999998	1.500008	1.72618911999998	0.58	0.226181119999983	0.226181119999983	2	3	"FiveRings"	1.5
17	"EL30RT"	2.77633	7.49279167999996	2.22367	4.71646167999996	0.9599996	2.49279167999996	2.49279167999996	2	3	"FiveRings"	1.5
18	"EL30RT"	0.3059926	8.68225455999992	4.6940074	8.37626195999992	1.279999	3.68225455999992	3.68225455999992	2	3	"FiveRings"	1.5
19	"EL30RT"	3.903812	5.18804163200001	1.096188	1.28422963200001	0.5000001	0.188041632000006	0.188041632000006	2	3	"FiveRings"	1.5
20	"EL30RT"	1.40572	5.55217563999996	3.59428	4.14645563999996	0.8999997	0.552175639999959	0.552175639999959	2	3	"FiveRings"	1.5
21	"EL30RT"	0.1046805	13.5132210999999	4.8953195	13.4085405999999	1.619999	8.51322109999987	8.51322109999987	2	3	"FiveRings"	1.5
22	"EL30RT"	3.666862	7.11037776799997	1.333138	3.44351576799997	0.8199998	2.11037776799997	2.11037776799997	2	3	"FiveRings"	1.5
23	"EL30RT"	2.268916	11.7232363599999	2.731084	9.4543203599999	1.359999	6.72323635999991	6.72323635999991	2	3	"FiveRings"	1.5
24	"EL30RT"	2.770569	6.55739995999996	2.229431	3.78683095999996	0.8599997	1.55739995999996	1.55739995999996	2	3	"FiveRings"	1.5
25	"EL30RT"	2.059834	6.97444999999995	2.940166	4.91461599999995	0.9799996	1.97444999999995	1.97444999999995	2	3	"FiveRings"	1.5
26	"EL30RT"	2.468868	8.00241279999995	2.531132	5.53354479999995	1.04	3.00241279999995	3.00241279999995	2	3	"FiveRings"	1.5
27	"EL30RT"	2.613616	8.36163439999994	2.386384	5.74801839999994	1.06	3.36163439999994	3.36163439999994	2	3	"FiveRings"	1.5
28	"EL30RT"	1.358214	11.3760195599999	3.641786	10.0178055599999	1.399999	6.3760195599999	6.3760195599999	2	3	"FiveRings"	1.5
29	"EL30RT"	2.135669	9.25611295999993	2.864331	7.12044395999993	1.179999	4.25611295999993	4.25611295999993	2	3	"FiveRings"	1.5
30	"EL30RT"	2.270915	9.39135895999993	2.729085	7.12044395999993	1.179999	4.39135895999993	4.39135895999993	2	3	"FiveRings"	1.5
31	"EL30RT"	1.395916	16.1597800799999	3.604084	14.7638640799999	1.699999	11.1597800799999	11.1597800799999	2	3	"FiveRings"	1.5
32	"EL30RT"	1.598274	10.5054131599999	3.401726	8.90713915999991	1.319999	5.50541315999991	5.50541315999991	2	3	"FiveRings"	1.5
33	"EL30RT"	2.410799	17.5236900799999	2.589201	15.1128910799999	1.719999	12.5236900799999	12.5236900799999	2	3	"FiveRings"	1.5
34	"EL30RT"	3.910704	7.02723344799997	1.089296	3.11652944799997	0.7799998	2.02723344799997	2.02723344799997	2	3	"FiveRings"	1.5
35	"EL30RT"	1.369759	13.8046321999999	3.630241	12.4348731999999	1.559999	8.80463219999988	8.80463219999988	2	3	"FiveRings"	1.5
36	"EL30RT"	3.346116	6.46264544799997	1.653884	3.11652944799997	0.7799998	1.46264544799997	1.46264544799997	2	3	"FiveRings"	1.5
37	"EL30RT"	1.202451	10.6567713599999	3.797549	9.45432035999991	1.359999	5.65677135999991	5.65677135999991	2	3	"FiveRings"	1.5
38	"EL30RT"	3.529152	6.18577196799997	1.470848	2.65661996799997	0.7199998	1.18577196799997	1.18577196799997	2	3	"FiveRings"	1.5
39	"EL30RT"	3.379836	8.09629767999996	1.620164	4.71646167999996	0.9599996	3.09629767999996	3.09629767999996	2	3	"FiveRings"	1.5
40	"EL30RT"	2.946292	11.5859545599999	2.053708	8.63966255999991	1.299999	6.58595455999991	6.58595455999991	2	3	"FiveRings"	1.5
41	"EL30RT"	1.267014	13.7018871999999	3.732986	12.4348731999999	1.559999	8.70188719999988	8.70188719999988	2	3	"FiveRings"	1.5
42	"EL30RT"	0.5594616	21.3970001999998	4.4405384	20.8375385999998	2.019999	16.3970001999998	16.3970001999998	2	3	"FiveRings"	1.5
43	"EL30RT"	0.2308893	16.0540623799998	4.7691107	15.8231730799998	1.759999	11.0540623799998	11.0540623799998	2	3	"FiveRings"	1.5
44	"EL30RT"	0.455925	14.5339630799999	4.544075	14.0780380799999	1.659999	9.53396307999987	9.53396307999987	2	3	"FiveRings"	1.5
45	"EL30RT"	2.983291	8.94985899999994	2.016709	5.96656799999994	1.08	3.94985899999994	3.94985899999994	2	3	"FiveRings"	1.5
46	"EL30RT"	1.025922	7.21511559999994	3.974078	6.18919359999994	1.1	2.21511559999994	2.21511559999994	2	3	"FiveRings"	1.5
47	"EL30RT"	0.7554054	25.9190635599998	4.2445946	25.1636581599998	2.219999	20.9190635599998	20.9190635599998	2	3	"FiveRings"	1.5
48	"EL30RT"	2.921957	8.66997539999995	2.078043	5.74801839999995	1.06	3.66997539999995	3.66997539999995	2	3	"FiveRings"	1.5
49	"EL30RT"	3.357996	7.50445163999996	1.642004	4.14645563999996	0.8999997	2.50445163999996	2.50445163999996	2	3	"FiveRings"	1.5
50	"EL30RT"	0.6079483	16.7923763799998	4.3920517	16.1844280799998	1.779999	11.7923763799998	11.7923763799998	2	3	"FiveRings"	1.5
51	"EL30RT"	3.513124	7.65957963999996	1.486876	4.14645563999996	0.8999997	2.65957963999996	2.65957963999996	2	3	"FiveRings"	1.5
52	"EL30RT"	3.012834	8.33599079999995	1.987166	5.32315679999995	1.02	3.33599079999995	3.33599079999995	2	3	"FiveRings"	1.5
53	"EL30RT"	0.0293622	14.4482752799999	4.9706378	14.4189130799999	1.679999	9.44827527999986	9.44827527999986	2	3	"FiveRings"	1.5
54	"EL30RT"	1.16055	12.0541641999999	3.83945	10.8936141999999	1.459999	7.05416419999989	7.05416419999989	2	3	"FiveRings"	1.5
55	"EL30RT"	0.9053092	19.7326967999998	4.0946908	18.8273875999998	1.919999	14.7326967999998	14.7326967999998	2	3	"FiveRings"	1.5
56	"EL30RT"	3.273219	7.98968067999995	1.726781	4.71646167999996	0.9599996	2.98968067999995	2.98968067999995	2	3	"FiveRings"	1.5
57	"EL30RT"	0.8456569	12.3435466999999	4.1543431	11.4978897999999	1.499999	7.34354669999989	7.34354669999989	2	3	"FiveRings"	1.5
58	"EL30RT"	3.320695	9.06871339999994	1.679305	5.74801839999994	1.06	4.06871339999994	4.06871339999994	2	3	"FiveRings"	1.5
59	"EL30RT"	1.069216	9.18615335999992	3.930784	8.11693735999992	1.259999	4.18615335999992	4.18615335999992	2	3	"FiveRings"	1.5
60	"EL30RT"	2.567403	8.98329819999994	2.432597	6.41589519999994	1.12	3.98329819999994	3.98329819999994	2	3	"FiveRings"	1.5
61	"EL30RT"	1.695007	14.1298801999999	3.304993	12.4348731999999	1.559999	9.12988019999988	9.12988019999988	2	3	"FiveRings"	1.5
62	"EL30RT"	0.03421736	14.1122554399999	4.96578264	14.0780380799999	1.659999	9.11225543999987	9.11225543999987	2	3	"FiveRings"	1.5
63	"EL30RT"	0.3340702	10.3518757599999	4.6659298	10.0178055599999	1.399999	5.3518757599999	5.3518757599999	2	3	"FiveRings"	1.5
64	"EL30RT"	3.039551	5.69617096799997	1.960449	2.65661996799997	0.7199998	0.696170967999974	0.696170967999974	2	3	"FiveRings"	1.5
65	"EL30RT"	3.228059	6.50604360799997	1.771941	3.27798460799997	0.7999998	1.50604360799997	1.50604360799997	2	3	"FiveRings"	1.5
66	"EL30RT"	0.07676935	12.8321223499999	4.92323065	12.7553529999999	1.579999	7.83212234999987	7.83212234999987	2	3	"FiveRings"	1.5
67	"EL30RT"	3.248538	6.05438512799997	1.751462	2.80584712799997	0.7399998	1.05438512799997	1.05438512799997	2	3	"FiveRings"	1.5
68	"EL30RT"	3.355878	6.47240744799997	1.644122	3.11652944799997	0.7799998	1.47240744799997	1.47240744799997	2	3	"FiveRings"	1.5
69	"EL30RT"	2.257076	11.9911009599999	2.742924	9.73402495999991	1.379999	6.9911009599999	6.9911009599999	2	3	"FiveRings"	1.5
70	"EL30RT"	2.152238	9.76276875999993	2.847762	7.61053075999993	1.219999	4.76276875999993	4.76276875999993	2	3	"FiveRings"	1.5
71	"EL30RT"	3.383635	6.34278528799997	1.616365	2.95915028799997	0.7599998	1.34278528799997	1.34278528799997	2	3	"FiveRings"	1.5
72	"EL30RT"	2.860835	7.97768131999995	2.139165	5.11684631999995	0.9999996	2.97768131999995	2.97768131999995	2	3	"FiveRings"	1.5
73	"EL30RT"	1.206417	7.62231219999994	3.793583	6.41589519999994	1.12	2.62231219999994	2.62231219999994	2	3	"FiveRings"	1.5
74	"EL30RT"	1.480485	13.2866265999999	3.519515	11.8061415999999	1.519999	8.28662659999988	8.28662659999988	2	3	"FiveRings"	1.5
75	"EL30RT"	3.282423	7.99888467999996	1.717577	4.71646167999996	0.9599996	2.99888467999996	2.99888467999996	2	3	"FiveRings"	1.5
76	"EL30RT"	0.3343654	17.2535314799998	4.6656346	16.9191660799998	1.819999	12.2535314799998	12.2535314799998	2	3	"FiveRings"	1.5
77	"EL30RT"	0.4503765	20.0695964999998	4.5496235	19.6192199999998	1.959999	15.0695964999998	15.0695964999998	2	3	"FiveRings"	1.5
78	"EL30RT"	1.443379	12.6370929999999	3.556621	11.1937139999999	1.479999	7.63709299999989	7.63709299999989	2	3	"FiveRings"	1.5
79	"EL30RT"	1.290364	16.7563580799998	3.709636	15.4659940799998	1.739999	11.7563580799998	11.7563580799998	2	3	"FiveRings"	1.5
80	"EL30RT"	3.095879	10.9575677599999	1.904121	7.86168875999992	1.239999	5.95756775999992	5.95756775999992	2	3	"FiveRings"	1.5
81	"EL30RT"	1.430184	14.5100927999999	3.569816	13.0799087999999	1.599999	9.51009279999987	9.51009279999987	2	3	"FiveRings"	1.5
82	"EL30RT"	0.1586585	20.1799086999998	4.8413415	20.0212501999998	1.979999	15.1799086999998	15.1799086999998	2	3	"FiveRings"	1.5
83	"EL30RT"	3.248661	8.36550731999995	1.751339	5.11684631999995	0.9999996	3.36550731999995	3.36550731999995	2	3	"FiveRings"	1.5
84	"EL30RT"	0.8593569	12.9778262999999	4.1406431	12.1184693999999	1.539999	7.97782629999988	7.97782629999988	2	3	"FiveRings"	1.5
85	"EL30RT"	3.991182	5.17511161200001	1.008818	1.18392961200001	0.4800001	0.175111612000006	0.175111612000006	2	3	"FiveRings"	1.5
86	"EL30RT"	2.482527	13.6762409999999	2.517473	11.1937139999999	1.479999	8.67624099999989	8.67624099999989	2	3	"FiveRings"	1.5
87	"EL30RT"	1.059021	15.4779340799999	3.940979	14.4189130799999	1.679999	10.4779340799999	10.4779340799999	2	3	"FiveRings"	1.5
88	"EL30RT"	0.6772885	13.1121616999999	4.3227115	12.4348731999999	1.559999	8.11216169999988	8.11216169999988	2	3	"FiveRings"	1.5
89	"EL30RT"	2.337563	8.98423579999993	2.662437	6.64667279999993	1.14	3.98423579999993	3.98423579999993	2	3	"FiveRings"	1.5
90	"EL30RT"	1.615302	15.3565503999999	3.384698	13.7412483999999	1.639999	10.3565503999999	10.3565503999999	2	3	"FiveRings"	1.5
91	"EL30RT"	3.376385	6.03300496799997	1.623615	2.65661996799997	0.7199998	1.03300496799997	1.03300496799997	2	3	"FiveRings"	1.5
92	"EL30RT"	0.4099727	14.8288857799999	4.5900273	14.4189130799999	1.679999	9.82888577999986	9.82888577999986	2	3	"FiveRings"	1.5
93	"EL30RT"	2.952113	8.27526979999995	2.047887	5.32315679999995	1.02	3.27526979999995	3.27526979999995	2	3	"FiveRings"	1.5
94	"EL30RT"	3.049117	5.28251216399998	1.950883	2.23339516399998	0.6599999	0.282512163999978	0.282512163999978	2	3	"FiveRings"	1.5
95	"EL30RT"	2.248584	13.7464737999999	2.751416	11.4978897999999	1.499999	8.74647379999989	8.74647379999989	2	3	"FiveRings"	1.5
96	"EL30RT"	1.731119	9.84805635999992	3.268881	8.11693735999992	1.259999	4.84805635999992	4.84805635999992	2	3	"FiveRings"	1.5
97	"EL30RT"	1.587067	14.0219401999999	3.412933	12.4348731999999	1.559999	9.02194019999988	9.02194019999988	2	3	"FiveRings"	1.5
98	"EL30RT"	2.510357	8.47692499999994	2.489643	5.96656799999994	1.08	3.47692499999994	3.47692499999994	2	3	"FiveRings"	1.5
99	"EL30RT"	0.2025008	13.2824095999999	4.7974992	13.0799087999999	1.599999	8.28240959999987	8.28240959999987	2	3	"FiveRings"	1.5
100	"EL30RT"	1.09699	7.74366279999993	3.90301	6.64667279999993	1.14	2.74366279999993	2.74366279999993	2	3	"FiveRings"	1.5
1	"EL30RT"	1.750149	NA	3.249851	NA	1.14	NA	NA	2	1	"PlainPuck"	NA
2	"EL30RT"	0.1237063	NA	4.8762937	NA	0.7399998	NA	NA	2	1	"PlainPuck"	NA
3	"EL30RT"	3.389261	NA	1.610739	NA	0.36	NA	NA	2	1	"PlainPuck"	NA
4	"EL30RT"	1.93566	NA	3.06434	NA	0.6399999	NA	NA	2	1	"PlainPuck"	NA
5	"EL30RT"	0.5507302	NA	4.4492698	NA	0.7999998	NA	NA	2	1	"PlainPuck"	NA
6	"EL30RT"	3.559331	NA	1.440669	NA	0.42	NA	NA	2	1	"PlainPuck"	NA
7	"EL30RT"	1.008429	NA	3.991571	NA	1.12	NA	NA	2	1	"PlainPuck"	NA
8	"EL30RT"	2.296045	NA	2.703955	NA	0.6999999	NA	NA	2	1	"PlainPuck"	NA
9	"EL30RT"	0.2870784	NA	4.7129216	NA	1.399999	NA	NA	2	1	"PlainPuck"	NA
10	"EL30RT"	1.445506	NA	3.554494	NA	1.04	NA	NA	2	1	"PlainPuck"	NA
11	"EL30RT"	2.702392	NA	2.297608	NA	0.6	NA	NA	2	1	"PlainPuck"	NA
12	"EL30RT"	1.875413	NA	3.124587	NA	0.8399997	NA	NA	2	1	"PlainPuck"	NA
13	"EL30RT"	0.410893	NA	4.589107	NA	1.339999	NA	NA	2	1	"PlainPuck"	NA
14	"EL30RT"	1.746553	NA	3.253447	NA	1.519999	NA	NA	2	1	"PlainPuck"	NA
15	"EL30RT"	0.2497582	NA	4.7502418	NA	1.159999	NA	NA	2	1	"PlainPuck"	NA
16	"EL30RT"	1.524777	NA	3.475223	NA	0.9999996	NA	NA	2	1	"PlainPuck"	NA
17	"EL30RT"	2.531623	NA	2.468377	NA	0.6799999	NA	NA	2	1	"PlainPuck"	NA
18	"EL30RT"	3.322287	NA	1.677713	NA	0.4400001	NA	NA	2	1	"PlainPuck"	NA
19	"EL30RT"	1.217126	NA	3.782874	NA	0.7599998	NA	NA	2	1	"PlainPuck"	NA
20	"EL30RT"	2.597094	NA	2.402906	NA	0.8799997	NA	NA	2	1	"PlainPuck"	NA
21	"EL30RT"	2.834894	NA	2.165106	NA	0.52	NA	NA	2	1	"PlainPuck"	NA
22	"EL30RT"	1.790304	NA	3.209696	NA	1.14	NA	NA	2	1	"PlainPuck"	NA
23	"EL30RT"	2.893134	NA	2.106866	NA	0.6199999	NA	NA	2	1	"PlainPuck"	NA
24	"EL30RT"	1.970009	NA	3.029991	NA	0.9999996	NA	NA	2	1	"PlainPuck"	NA
25	"EL30RT"	1.759382	NA	3.240618	NA	1.06	NA	NA	2	1	"PlainPuck"	NA
26	"EL30RT"	1.050153	NA	3.949847	NA	0.9199997	NA	NA	2	1	"PlainPuck"	NA
27	"EL30RT"	2.501534	NA	2.498466	NA	1.02	NA	NA	2	1	"PlainPuck"	NA
28	"EL30RT"	2.105502	NA	2.894498	NA	1.14	NA	NA	2	1	"PlainPuck"	NA
29	"EL30RT"	1.987172	NA	3.012828	NA	0.9399996	NA	NA	2	1	"PlainPuck"	NA
30	"EL30RT"	2.679196	NA	2.320804	NA	0.6599999	NA	NA	2	1	"PlainPuck"	NA
31	"EL30RT"	3.784272	NA	1.215728	NA	0.24	NA	NA	2	1	"PlainPuck"	NA
32	"EL30RT"	2.175049	NA	2.824951	NA	0.6799999	NA	NA	2	1	"PlainPuck"	NA
33	"EL30RT"	3.679722	NA	1.320278	NA	0.28	NA	NA	2	1	"PlainPuck"	NA
34	"EL30RT"	0.3478107	NA	4.6521893	NA	1.1	NA	NA	2	1	"PlainPuck"	NA
35	"EL30RT"	1.922922	NA	3.077078	NA	0.6	NA	NA	2	1	"PlainPuck"	NA
36	"EL30RT"	1.232932	NA	3.767068	NA	0.7399998	NA	NA	2	1	"PlainPuck"	NA
37	"EL30RT"	3.843591	NA	1.156409	NA	0.32	NA	NA	2	1	"PlainPuck"	NA
38	"EL30RT"	2.59162	NA	2.40838	NA	0.6199999	NA	NA	2	1	"PlainPuck"	NA
39	"EL30RT"	1.953401	NA	3.046599	NA	0.8599997	NA	NA	2	1	"PlainPuck"	NA
40	"EL30RT"	3.314394	NA	1.685606	NA	0.6199999	NA	NA	2	1	"PlainPuck"	NA
41	"EL30RT"	3.546386	NA	1.453614	NA	0.2	NA	NA	2	1	"PlainPuck"	NA
42	"EL30RT"	1.337504	NA	3.662496	NA	0.7599998	NA	NA	2	1	"PlainPuck"	NA
43	"EL30RT"	0.4339023	NA	4.5660977	NA	1.459999	NA	NA	2	1	"PlainPuck"	NA
44	"EL30RT"	3.19958	NA	1.80042	NA	0.6599999	NA	NA	2	1	"PlainPuck"	NA
45	"EL30RT"	3.823462	NA	1.176538	NA	0.4	NA	NA	2	1	"PlainPuck"	NA
46	"EL30RT"	1.139825	NA	3.860175	NA	0.8999997	NA	NA	2	1	"PlainPuck"	NA
47	"EL30RT"	0.9277859	NA	4.0722141	NA	1.14	NA	NA	2	1	"PlainPuck"	NA
48	"EL30RT"	3.408817	NA	1.591183	NA	0.52	NA	NA	2	1	"PlainPuck"	NA
49	"EL30RT"	0.3670306	NA	4.6329694	NA	1.1	NA	NA	2	1	"PlainPuck"	NA
50	"EL30RT"	2.677251	NA	2.322749	NA	0.8199998	NA	NA	2	1	"PlainPuck"	NA
1	"EL30RT"	0.6368079	1.972695	4.3631921	1.3358871	0.6799999	3.027305	-3.027305	2	2	"FiveDots"	2
2	"EL30RT"	0.3146229	7.678056	4.6853771	7.3634331	1.599999	2.678056	2.678056	2	2	"FiveDots"	2
3	"EL30RT"	2.280672	3.777725	2.719328	1.497053	0.7199998	1.222275	-1.222275	2	2	"FiveDots"	2
4	"EL30RT"	0.004849911	6.137967	4.995150089	6.133117089	1.459999	1.137967	1.137967	2	2	"FiveDots"	2
5	"EL30RT"	1.908706	3.682673	3.091294	1.773967	0.9799996	1.317327	-1.317327	2	2	"Diamond"	2.5
6	"EL30RT"	1.7553	4.871819	3.2447	3.116519	1.299999	0.128181	-0.128181	2	2	"Diamond"	2.5
7	"EL30RT"	0.1666765	6.400858	4.8333235	6.2341815	1.839999	1.400858	1.400858	2	2	"Diamond"	2.5
8	"EL30RT"	1.394223	3.877143	3.605777	2.48292	1.159999	1.122857	-1.122857	2	2	"Diamond"	2.5
9	"EL30RT"	3.027874	3.752136	1.972126	0.724262	0.5000001	1.247864	-1.247864	2	2	"FiveDots"	2
10	"EL30RT"	3.999834	4.667598	1.000166	0.667764	0.4800001	0.332402	-0.332402	2	2	"FiveDots"	2
11	"EL30RT"	3.307696	4.804749	1.692304	1.497053	0.7199998	0.195251	-0.195251	2	2	"FiveDots"	2
12	"EL30RT"	2.400507	5.398598	2.599493	2.998091	1.02	0.398598000000001	0.398598000000001	2	2	"FiveDots"	2
13	"EL30RT"	2.959062	3.918899	2.040938	0.959837	0.7199998	1.081101	-1.081101	2	2	"Diamond"	2.5
14	"EL30RT"	0.02451372	4.740961	4.97548628	4.71644728	1.599999	0.259039	-0.259039	2	2	"Diamond"	2.5
15	"EL30RT"	3.531511	4.836285	1.468489	1.304774	0.8399997	0.163715	-0.163715	2	2	"Diamond"	2.5
16	"EL30RT"	1.425362	4.736116	3.574638	3.310754	1.339999	0.263884	-0.263884	2	2	"Diamond"	2.5
17	"EL30RT"	1.076223	6.716486	3.923777	5.640263	1.399999	1.716486	1.716486	2	2	"FiveDots"	2
18	"EL30RT"	0.7308998	5.746109	4.2691002	5.0152092	1.319999	0.746109	0.746109	2	2	"FiveDots"	2
